微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwqVkbcNz,到这里看我的直播  原图 ,无,2020-02-29 13:42,微博 weibo.com,229,39,72
IwqTmah4h,我的直播快开始了。  ,无,2020-02-29 13:37,微博 weibo.com,79,0,32
IvY1VeLiq,我这个周末，会借助高山大学的平台，做一个科普直播。讲讲现代医学的诞生和大众卫生的发展。很多内容和我的《文明之光》一致。最近这本书在五折促销。五折秒杀 | 我们欠“人类文明”一部完整的历史，文明之光做到了！  ,无,2020-02-26 12:09,微博 weibo.com,119,17,21
ItnumjgOz,比尔盖茨的基金会再次向中国（和世界上受疫情影响的地方）捐赠1亿美元。很多年前，当他把大部分财富放在基金会中时，很多人觉得不过是避税的一种手段。但是20多年来他们每年几十亿，几十亿地捐赠，特别是用于改善世界的卫生条件和医疗。让人起敬。过几天，我整理一下国内的慈善家情况，也对他们表示敬意和感谢。                                 ,无,2020-02-09 11:26,微博 weibo.com,908,106,84
ItntbzsHD,我过去在《全球科技通识》中讲，人类历史上最伟大的事件是工业革命，因为从此人类才摆脱了饥饿、贫困和疾病。很多人不同意，觉得政治事件更重要。这次疫情再次说明，解决问题要靠专业人士，科技进步（新药），以及整个社会的文明。王侯将相显然没有医生重要。希望年轻的一代将来能励志成为专业人士，而不是挤破脑袋去当公务员。                                 ,无,2020-02-09 11:24,微博 weibo.com,1454,798,333
Itn5f3ZJQ,大家元宵节快乐。  ,无,2020-02-09 10:25,微博 weibo.com,312,1,77
ItcFhwfD6,前一阵一直没上微博，一来是出门了，没有网络，二来是回来后，怕说错了话被封。但是有句话憋在心里一直想说。就是真诚地希望国家在这个时候拿出一万亿元专款，全方位帮助湖北和武汉（不仅在医疗上，而且在生活上）。一万亿看似很多，但是相比中国100万亿的GDP和200万亿的货币发行量，其实不多。我们给了“朋友”很多钱，但湖北和武汉是亲儿子，这个时候怎么也要优先亲儿子。现在光等着海内外捐赠，其实远远不够。                                 ,无,2020-02-08 07:53,微博 weibo.com,1265,255,304
ItcmiyDo8,介绍两句研制出抗病毒神药瑞德西韦吉利德科学公司，因为我在《浪潮之巅》中提到过它，而他的创始人Michael L. Riordan博士和我是JHU的校友，有一面之缘。吉利德科学在硅谷，和另一家硅谷生物科技明星企业基因泰克一样，是存粹的靠技术吃饭的公司，而且只专攻一个领域的技术，这和他们创始人的身份有关，除了迈克尔是JHU的医学博士，它创立时的另外三个重要顾问都是科学家。吉利德科学攻克的是病毒疾病。在历史上，它是抗艾滋病药，丙肝疫苗等抗病毒有效药的研发公司。公司有1.1万人，为主的是生物医药科学家，它热衷于死磕别人觉得无解的问题，也因此活动巨大的成功，目前它的年收入超过200亿美元。吉利德科学每年做很多慈善，比如去年它给20万名艾滋病患者免费提供11年的用药。不管各种新闻怎么说，我是衷心感谢吉利德科学这次对中国患者的帮助。                                 ,无,2020-02-08 07:06,微博 weibo.com,742,417,78
ItaLLAyUS,登一段中学学过的《五人墓碑记》，最后一段，“由是观之，则今之高爵显位，一旦抵罪，或脱身以逃，不能容于远近，而又有剪发杜门、佯狂不知所之者，其辱人贱行，视五人之死，轻重固何如哉？......亦以明死生之大52，匹夫之有重于社稷也。  原图 ,无,2020-02-08 03:04,微博 weibo.com,202,71,22
